Nr.	Pos. [°2Th.]	Q [1/Å]	Iberechn. [cts]	Iback [cts]	Std.Abw.	d-Werte	CT [s]	Intensity [Counts]
1	20.0146	1.4174			21.7256	4.4328	32.8950	472.0000
2	20.0276	1.4183			21.9071	4.4299	32.8950	479.9206
3	20.0406	1.4193			21.8865	4.4271	32.8950	479.0198
4	20.0536	1.4202			21.7527	4.4242	32.8950	473.1786
5	20.0666	1.4211			21.7706	4.4214	32.8950	473.9603
6	20.0796	1.4220			22.3318	4.4186	32.8950	498.7101
7	20.0926	1.4229			22.1918	4.4157	32.8950	492.4763
8	20.1056	1.4238			22.2857	4.4129	32.8950	496.6527
9	20.1186	1.4247			21.7712	4.4101	32.8950	473.9845
10	20.1316	1.4256			22.8094	4.4073	32.8950	520.2671
11	20.1446	1.4265			23.2059	4.4045	32.8950	538.5117
12	20.1576	1.4275			22.4779	4.4017	32.8950	505.2567
13	20.1706	1.4284			22.6374	4.3988	32.8950	512.4521
14	20.1836	1.4293			22.3621	4.3960	32.8950	500.0638
15	20.1966	1.4302			21.7096	4.3932	32.8950	471.3063
16	20.2096	1.4311			22.5357	4.3904	32.8950	507.8559
17	20.2226	1.4320			23.4233	4.3877	32.8950	548.6497
18	20.2356	1.4329			22.6957	4.3849	32.8950	515.0966
19	20.2486	1.4338			22.5349	4.3821	32.8950	507.8214
20	20.2616	1.4347			22.9668	4.3793	32.8950	527.4754
21	20.2746	1.4357			22.9606	4.3765	32.8950	527.1907
22	20.2876	1.4366			22.9519	4.3737	32.8950	526.7916
23	20.3006	1.4375			22.4573	4.3710	32.8950	504.3304
24	20.3136	1.4384			22.6591	4.3682	32.8950	513.4357
25	20.3266	1.4393			22.7261	4.3654	32.8950	516.4763
26	20.3396	1.4402			22.6493	4.3627	32.8950	512.9922
27	20.3526	1.4411			21.9955	4.3599	32.8950	483.8032
28	20.3656	1.4420			22.5479	4.3572	32.8950	508.4086
29	20.3786	1.4429			22.1673	4.3544	32.8950	491.3908
30	20.3916	1.4439			22.5181	4.3517	32.8950	507.0656
31	20.4046	1.4448			22.8520	4.3489	32.8950	522.2140
32	20.4176	1.4457			22.4019	4.3462	32.8950	501.8429
33	20.4306	1.4466			22.8927	4.3435	32.8950	524.0769
34	20.4436	1.4475			22.8367	4.3407	32.8950	521.5133
35	20.4566	1.4484			22.9546	4.3380	32.8950	526.9155
36	20.4696	1.4493			22.7956	4.3353	32.8950	519.6402
37	20.4826	1.4502			22.5705	4.3325	32.8950	509.4288
38	20.4956	1.4511			22.5949	4.3298	32.8950	510.5315
39	20.5086	1.4521			22.6274	4.3271	32.8950	512.0000
40	20.5216	1.4530			22.7894	4.3244	32.8950	519.3564
41	20.5346	1.4539			22.8779	4.3217	32.8950	523.3969
42	20.5476	1.4548			22.5821	4.3190	32.8950	509.9499
43	20.5606	1.4557			22.0417	4.3163	32.8950	485.8352
44	20.5736	1.4566			22.5826	4.3136	32.8950	509.9738
45	20.5866	1.4575			23.2609	4.3109	32.8950	541.0708
46	20.5996	1.4584			23.2025	4.3082	32.8950	538.3580
47	20.6126	1.4593			23.2276	4.3055	32.8950	539.5229
48	20.6256	1.4602			23.2421	4.3028	32.8950	540.1971
49	20.6386	1.4612			23.2307	4.3001	32.8950	539.6661
50	20.6516	1.4621			23.0808	4.2975	32.8950	532.7239
51	20.6646	1.4630			23.0666	4.2948	32.8950	532.0699
52	20.6776	1.4639			23.0889	4.2921	32.8950	533.0966
53	20.6906	1.4648			22.9762	4.2895	32.8950	527.9042
54	20.7036	1.4657			22.9093	4.2868	32.8950	524.8365
55	20.7166	1.4666			22.7494	4.2841	32.8950	517.5358
56	20.7296	1.4675			23.0354	4.2815	32.8950	530.6282
57	20.7426	1.4684			23.5395	4.2788	32.8950	554.1096
58	20.7556	1.4693			23.2467	4.2762	32.8950	540.4097
59	20.7686	1.4703			22.8760	4.2735	32.8950	523.3107
60	20.7816	1.4712			22.8602	4.2709	32.8950	522.5875
61	20.7946	1.4721			22.3431	4.2682	32.8950	499.2140
62	20.8076	1.4730			22.7590	4.2656	32.8950	517.9738
63	20.8206	1.4739			23.0917	4.2630	32.8950	533.2251
64	20.8336	1.4748			22.9863	4.2603	32.8950	528.3715
65	20.8466	1.4757			23.3293	4.2577	32.8950	544.2554
66	20.8596	1.4766			23.2740	4.2551	32.8950	541.6808
67	20.8726	1.4775			23.2881	4.2525	32.8950	542.3364
68	20.8856	1.4785			23.1024	4.2498	32.8950	533.7210
69	20.8986	1.4794			23.7499	4.2472	32.8950	564.0596
70	20.9116	1.4803			23.8807	4.2446	32.8950	570.2859
71	20.9246	1.4812			23.1876	4.2420	32.8950	537.6653
72	20.9376	1.4821			23.7928	4.2394	32.8950	566.0951
73	20.9506	1.4830			24.3723	4.2368	32.8950	594.0084
74	20.9636	1.4839			23.8786	4.2342	32.8950	570.1888
75	20.9766	1.4848			25.1467	4.2316	32.8950	632.3563
76	20.9896	1.4857			24.8666	4.2290	32.8950	618.3491
77	21.0026	1.4866			25.2953	4.2264	32.8950	639.8526
78	21.0156	1.4876			25.9449	4.2238	32.8950	673.1355
79	21.0286	1.4885			26.2604	4.2213	32.8950	689.6091
80	21.0416	1.4894			26.1626	4.2187	32.8950	684.4841
81	21.0546	1.4903			26.7320	4.2161	32.8950	714.5989
82	21.0676	1.4912			27.3325	4.2135	32.8950	747.0666
83	21.0806	1.4921			27.9303	4.2110	32.8950	780.1002
84	21.0936	1.4930			28.1770	4.2084	32.8950	793.9417
85	21.1066	1.4939			28.0919	4.2058	32.8950	789.1547
86	21.1196	1.4948			29.5704	4.2033	32.8950	874.4076
87	21.1326	1.4957			31.1149	4.2007	32.8950	968.1350
88	21.1456	1.4966			32.6366	4.1982	32.8950	1065.1455
89	21.1586	1.4976			33.2364	4.1956	32.8950	1104.6598
90	21.1716	1.4985			35.3826	4.1931	32.8950	1251.9253
91	21.1846	1.4994			36.9387	4.1905	32.8950	1364.4684
92	21.1976	1.5003			39.6668	4.1880	32.8950	1573.4525
93	21.2106	1.5012			42.2619	4.1855	32.8950	1786.0722
94	21.2236	1.5021			44.1250	4.1829	32.8950	1947.0172
95	21.2366	1.5030			47.5661	4.1804	32.8950	2262.5366
96	21.2496	1.5039			51.7663	4.1779	32.8950	2679.7474
97	21.2626	1.5048			55.2904	4.1753	32.8950	3057.0276
98	21.2756	1.5057			59.0645	4.1728	32.8950	3488.6162
99	21.2886	1.5067			65.3943	4.1703	32.8950	4276.4149
100	21.3016	1.5076			72.8098	4.1678	32.8950	5301.2731
101	21.3146	1.5085			81.6071	4.1653	32.8950	6659.7141
102	21.3276	1.5094			89.5825	4.1628	32.8950	8025.0312
103	21.3406	1.5103			87.9296	4.1602	32.8950	7731.6225
104	21.3536	1.5112			77.8555	4.1577	32.8950	6061.4837
105	21.3666	1.5121			68.8289	4.1552	32.8950	4737.4214
106	21.3796	1.5130			66.1653	4.1527	32.8950	4377.8497
107	21.3926	1.5139			62.0106	4.1503	32.8950	3845.3151
108	21.4056	1.5148			52.6471	4.1478	32.8950	2771.7190
109	21.4186	1.5157			42.0047	4.1453	32.8950	1764.3967
110	21.4316	1.5167			34.2232	4.1428	32.8950	1171.2282
111	21.4446	1.5176			31.0660	4.1403	32.8950	965.0958
112	21.4576	1.5185			29.3723	4.1378	32.8950	862.7321
113	21.4706	1.5194			27.3358	4.1354	32.8950	747.2445
114	21.4836	1.5203			26.3191	4.1329	32.8950	692.6974
115	21.4966	1.5212			26.5565	4.1304	32.8950	705.2460
116	21.5096	1.5221			26.9610	4.1279	32.8950	726.8966
117	21.5226	1.5230			26.0098	4.1255	32.8950	676.5122
118	21.5356	1.5239			25.4829	4.1230	32.8950	649.3791
119	21.5486	1.5248			25.2365	4.1206	32.8950	636.8792
120	21.5616	1.5257			24.6736	4.1181	32.8950	608.7841
121	21.5746	1.5267			23.8369	4.1157	32.8950	568.1991
122	21.5876	1.5276			22.8742	4.1132	32.8950	523.2276
123	21.6006	1.5285			23.7764	4.1108	32.8950	565.3161
124	21.6136	1.5294			24.2078	4.1083	32.8950	586.0160
125	21.6266	1.5303			23.7679	4.1059	32.8950	564.9110
126	21.6396	1.5312			23.0853	4.1034	32.8950	532.9295
127	21.6526	1.5321			22.9456	4.1010	32.8950	526.4996
128	21.6656	1.5330			23.4507	4.0986	32.8950	549.9359
129	21.6786	1.5339			24.0507	4.0961	32.8950	578.4385
130	21.6916	1.5348			23.3752	4.0937	32.8950	546.3988
131	21.7046	1.5357			22.4345	4.0913	32.8950	503.3061
132	21.7176	1.5367			22.3383	4.0889	32.8950	499.0018
133	21.7306	1.5376			23.0283	4.0865	32.8950	530.3005
134	21.7436	1.5385			23.0233	4.0840	32.8950	530.0737
135	21.7566	1.5394			22.5071	4.0816	32.8950	506.5693
136	21.7696	1.5403			22.7265	4.0792	32.8950	516.4937
137	21.7826	1.5412			21.9342	4.0768	32.8950	481.1109
138	21.7956	1.5421			22.3446	4.0744	32.8950	499.2825
139	21.8086	1.5430			22.5218	4.0720	32.8950	507.2320
140	21.8216	1.5439			22.2323	4.0696	32.8950	494.2752
141	21.8346	1.5448			22.7655	4.0672	32.8950	518.2677
142	21.8476	1.5457			22.5912	4.0648	32.8950	510.3608
143	21.8606	1.5466			22.9972	4.0624	32.8950	528.8709
144	21.8736	1.5476			23.2300	4.0601	32.8950	539.6345
145	21.8866	1.5485			22.9472	4.0577	32.8950	526.5729
146	21.8996	1.5494			22.3074	4.0553	32.8950	497.6205
147	21.9126	1.5503			22.2653	4.0529	32.8950	495.7457
148	21.9256	1.5512			22.4008	4.0506	32.8950	501.7958
149	21.9386	1.5521			21.9009	4.0482	32.8950	479.6495
150	21.9516	1.5530			21.8979	4.0458	32.8950	479.5178
151	21.9646	1.5539			22.2852	4.0434	32.8950	496.6282
152	21.9776	1.5548			22.7388	4.0411	32.8950	517.0520
153	21.9906	1.5557			23.0545	4.0387	32.8950	531.5082
154	22.0036	1.5566			22.7276	4.0364	32.8950	516.5434
155	22.0166	1.5576			22.1499	4.0340	32.8950	490.6168
156	22.0296	1.5585			22.3043	4.0317	32.8950	497.4817
157	22.0426	1.5594			22.5722	4.0293	32.8950	509.5055
158	22.0556	1.5603			22.1867	4.0270	32.8950	492.2514
159	22.0686	1.5612			22.5273	4.0246	32.8950	507.4783
160	22.0816	1.5621			22.8428	4.0223	32.8950	521.7953
161	22.0946	1.5630			21.8987	4.0200	32.8950	479.5536
162	22.1076	1.5639			21.5195	4.0176	32.8950	463.0878
163	22.1206	1.5648			22.1334	4.0153	32.8950	489.8888
164	22.1336	1.5657			22.2008	4.0130	32.8950	492.8774
165	22.1466	1.5666			22.5135	4.0106	32.8950	506.8555
166	22.1596	1.5675			23.0678	4.0083	32.8950	532.1244
167	22.1726	1.5684			22.3054	4.0060	32.8950	497.5305
168	22.1856	1.5694			22.0636	4.0037	32.8950	486.8016
169	22.1986	1.5703			22.3755	4.0014	32.8950	500.6627
170	22.2116	1.5712			22.9663	3.9990	32.8950	527.4490
171	22.2246	1.5721			23.4300	3.9967	32.8950	548.9660
172	22.2376	1.5730			22.8089	3.9944	32.8950	520.2460
173	22.2506	1.5739			22.8491	3.9921	32.8950	522.0792
174	22.2636	1.5748			22.3454	3.9898	32.8950	499.3153
175	22.2766	1.5757			22.3450	3.9875	32.8950	499.2996
176	22.2896	1.5766			22.6654	3.9852	32.8950	513.7197
177	22.3026	1.5775			22.0400	3.9829	32.8950	485.7610
178	22.3156	1.5784			22.2118	3.9806	32.8950	493.3625
179	22.3286	1.5793			22.4690	3.9783	32.8950	504.8557
180	22.3416	1.5803			22.1312	3.9761	32.8950	489.7913
181	22.3546	1.5812			22.1555	3.9738	32.8950	490.8644
182	22.3676	1.5821			21.8660	3.9715	32.8950	478.1219
183	22.3806	1.5830			22.3924	3.9692	32.8950	501.4176
184	22.3936	1.5839			22.4165	3.9669	32.8950	502.5001
185	22.4066	1.5848			22.6598	3.9647	32.8950	513.4683
186	22.4196	1.5857			22.3362	3.9624	32.8950	498.9037
187	22.4326	1.5866			22.8767	3.9601	32.8950	523.3429
188	22.4456	1.5875			21.7208	3.9579	32.8950	471.7929
189	22.4586	1.5884			22.7993	3.9556	32.8950	519.8072
190	22.4716	1.5893			23.6543	3.9534	32.8950	559.5265
191	22.4846	1.5902			21.9985	3.9511	32.8950	483.9343
192	22.4976	1.5911			21.7010	3.9488	32.8950	470.9355
193	22.5106	1.5921			22.2987	3.9466	32.8950	497.2339
194	22.5236	1.5930			22.6081	3.9443	32.8950	511.1249
195	22.5366	1.5939			23.0808	3.9421	32.8950	532.7238
196	22.5496	1.5948			22.7319	3.9399	32.8950	516.7394
197	22.5626	1.5957			22.5934	3.9376	32.8950	510.4595
198	22.5756	1.5966			21.6238	3.9354	32.8950	467.5890
199	22.5886	1.5975			21.9194	3.9331	32.8950	480.4600
200	22.6016	1.5984			22.1921	3.9309	32.8950	492.4908
201	22.6146	1.5993			21.7432	3.9287	32.8950	472.7669
202	22.6276	1.6002			21.4062	3.9265	32.8950	458.2247
203	22.6406	1.6011			22.3121	3.9242	32.8950	497.8278
204	22.6536	1.6020			22.0269	3.9220	32.8950	485.1850
205	22.6666	1.6029			21.9784	3.9198	32.8950	483.0483
206	22.6796	1.6038			22.1742	3.9176	32.8950	491.6933
207	22.6926	1.6048			22.5868	3.9154	32.8950	510.1641
208	22.7056	1.6057			22.6262	3.9131	32.8950	511.9461
209	22.7186	1.6066			22.0193	3.9109	32.8950	484.8513
210	22.7316	1.6075			21.5732	3.9087	32.8950	465.4015
211	22.7446	1.6084			21.9828	3.9065	32.8950	483.2426
212	22.7576	1.6093			22.0021	3.9043	32.8950	484.0936
213	22.7706	1.6102			23.3827	3.9021	32.8950	546.7530
214	22.7836	1.6111			21.8576	3.8999	32.8950	477.7568
215	22.7966	1.6120			21.7344	3.8977	32.8950	472.3831
216	22.8096	1.6129			22.2801	3.8955	32.8950	496.4010
217	22.8226	1.6138			23.5185	3.8933	32.8950	553.1205
218	22.8356	1.6147			22.9072	3.8912	32.8950	524.7382
219	22.8486	1.6156			22.0878	3.8890	32.8950	487.8703
220	22.8616	1.6165			21.9921	3.8868	32.8950	483.6540
221	22.8746	1.6175			22.1296	3.8846	32.8950	489.7196
222	22.8876	1.6184			22.5378	3.8824	32.8950	507.9506
223	22.9006	1.6193			21.8932	3.8803	32.8950	479.3128
224	22.9136	1.6202			22.0980	3.8781	32.8950	488.3212
225	22.9266	1.6211			22.3084	3.8759	32.8950	497.6644
226	22.9396	1.6220			21.8871	3.8737	32.8950	479.0455
227	22.9526	1.6229			22.8028	3.8716	32.8950	519.9687
228	22.9656	1.6238			22.1391	3.8694	32.8950	490.1418
229	22.9786	1.6247			22.9486	3.8673	32.8950	526.6400
230	22.9916	1.6256			22.4878	3.8651	32.8950	505.6992
231	23.0046	1.6265			21.8650	3.8629	32.8950	478.0783
232	23.0176	1.6274			22.6104	3.8608	32.8950	511.2292
233	23.0306	1.6283			22.8498	3.8586	32.8950	522.1138
234	23.0436	1.6292			21.9110	3.8565	32.8950	480.0900
235	23.0566	1.6302			21.8074	3.8544	32.8950	475.5636
236	23.0696	1.6311			22.0456	3.8522	32.8950	486.0095
237	23.0826	1.6320			22.4602	3.8501	32.8950	504.4584
238	23.0956	1.6329			22.3179	3.8479	32.8950	498.0865
239	23.1086	1.6338			22.1792	3.8458	32.8950	491.9155
240	23.1216	1.6347			21.5135	3.8437	32.8950	462.8287
241	23.1346	1.6356			21.6593	3.8415	32.8950	469.1272
242	23.1476	1.6365			22.3840	3.8394	32.8950	501.0443
243	23.1606	1.6374			22.3210	3.8373	32.8950	498.2276
244	23.1736	1.6383			21.4921	3.8352	32.8950	461.9115
245	23.1866	1.6392			21.6576	3.8330	32.8950	469.0531
246	23.1996	1.6401			21.6878	3.8309	32.8950	470.3599
247	23.2126	1.6410			21.9709	3.8288	32.8950	482.7192
248	23.2256	1.6419			21.9825	3.8267	32.8950	483.2291
249	23.2386	1.6428			21.9813	3.8246	32.8950	483.1780
250	23.2516	1.6438			22.0788	3.8225	32.8950	487.4718
251	23.2646	1.6447			22.3789	3.8204	32.8950	500.8158
252	23.2776	1.6456			22.2260	3.8183	32.8950	493.9964
253	23.2906	1.6465			22.2256	3.8162	32.8950	493.9781
254	23.3036	1.6474			22.9427	3.8141	32.8950	526.3655
255	23.3166	1.6483			22.5932	3.8120	32.8950	510.4525
256	23.3296	1.6492			22.0774	3.8099	32.8950	487.4094
257	23.3426	1.6501			22.2171	3.8078	32.8950	493.5989
258	23.3556	1.6510			21.9932	3.8057	32.8950	483.7011
259	23.3686	1.6519			21.6555	3.8036	32.8950	468.9604
260	23.3816	1.6528			21.8701	3.8015	32.8950	478.3012
261	23.3946	1.6537			22.0095	3.7994	32.8950	484.4202
262	23.4076	1.6546			22.3096	3.7973	32.8950	497.7186
263	23.4206	1.6555			22.2976	3.7953	32.8950	497.1833
264	23.4336	1.6564			22.0140	3.7932	32.8950	484.6173
265	23.4466	1.6573			22.0751	3.7911	32.8950	487.3109
266	23.4596	1.6582			21.5116	3.7890	32.8950	462.7471
267	23.4726	1.6592			21.7998	3.7870	32.8950	475.2293
268	23.4856	1.6601			21.6693	3.7849	32.8950	469.5597
269	23.4986	1.6610			22.3870	3.7828	32.8950	501.1759
270	23.5116	1.6619			22.8439	3.7808	32.8950	521.8443
271	23.5246	1.6628			21.8810	3.7787	32.8950	478.7776
272	23.5376	1.6637			22.4028	3.7767	32.8950	501.8869
273	23.5506	1.6646			22.7634	3.7746	32.8950	518.1705
274	23.5636	1.6655			22.4257	3.7726	32.8950	502.9121
275	23.5766	1.6664			22.4645	3.7705	32.8950	504.6555
276	23.5896	1.6673			22.2685	3.7685	32.8950	495.8846
277	23.6026	1.6682			22.4040	3.7664	32.8950	501.9410
278	23.6156	1.6691			22.0345	3.7644	32.8950	485.5213
279	23.6286	1.6700			22.0913	3.7623	32.8950	488.0272
280	23.6416	1.6709			21.8327	3.7603	32.8950	476.6689
281	23.6546	1.6718			22.7647	3.7583	32.8950	518.2302
282	23.6676	1.6727			22.5428	3.7562	32.8950	508.1775
283	23.6806	1.6736			22.5900	3.7542	32.8950	510.3083
284	23.6936	1.6746			21.8533	3.7522	32.8950	477.5676
285	23.7066	1.6755			22.3952	3.7501	32.8950	501.5462
286	23.7196	1.6764			22.3885	3.7481	32.8950	501.2457
287	23.7326	1.6773			22.2262	3.7461	32.8950	494.0022
288	23.7456	1.6782			22.7595	3.7441	32.8950	517.9943
289	23.7586	1.6791			21.7719	3.7420	32.8950	474.0168
290	23.7716	1.6800			21.2029	3.7400	32.8950	449.5631
291	23.7846	1.6809			22.1037	3.7380	32.8950	488.5732
292	23.7976	1.6818			22.3535	3.7360	32.8950	499.6804
293	23.8106	1.6827			21.1844	3.7340	32.8950	448.7773
294	23.8236	1.6836			22.4543	3.7320	32.8950	504.1967
295	23.8366	1.6845			21.6485	3.7300	32.8950	468.6568
296	23.8496	1.6854			21.9886	3.7280	32.8950	483.4998
297	23.8626	1.6863			21.0857	3.7260	32.8950	444.6068
298	23.8756	1.6872			22.9447	3.7240	32.8950	526.4608
299	23.8886	1.6881			22.3180	3.7220	32.8950	498.0938
300	23.9016	1.6890			21.8731	3.7200	32.8950	478.4320
301	23.9146	1.6899			22.1601	3.7180	32.8950	491.0699
302	23.9276	1.6909			22.2285	3.7160	32.8950	494.1071
303	23.9406	1.6918			22.4078	3.7140	32.8950	502.1074
304	23.9536	1.6927			23.0825	3.7120	32.8950	532.7998
305	23.9666	1.6936			22.2847	3.7100	32.8950	496.6061
306	23.9796	1.6945			22.1834	3.7080	32.8950	492.1052
307	23.9926	1.6954			21.2036	3.7061	32.8950	449.5939
308	24.0056	1.6963			22.7934	3.7041	32.8950	519.5389
309	24.0186	1.6972			21.9208	3.7021	32.8950	480.5232
310	24.0316	1.6981			22.7221	3.7001	32.8950	516.2943
311	24.0446	1.6990			22.0393	3.6982	32.8950	485.7329
312	24.0576	1.6999			21.9980	3.6962	32.8950	483.9142
313	24.0706	1.7008			22.3061	3.6942	32.8950	497.5636
314	24.0836	1.7017			22.1776	3.6923	32.8950	491.8455
315	24.0966	1.7026			21.3246	3.6903	32.8950	454.7398
316	24.1096	1.7035			21.9227	3.6883	32.8950	480.6066
317	24.1226	1.7044			22.8133	3.6864	32.8950	520.4466
318	24.1356	1.7053			22.2346	3.6844	32.8950	494.3787
319	24.1486	1.7062			23.0302	3.6825	32.8950	530.3906
320	24.1616	1.7071			22.7405	3.6805	32.8950	517.1304
321	24.1746	1.7080			21.9466	3.6786	32.8950	481.6552
322	24.1876	1.7090			21.8692	3.6766	32.8950	478.2598
323	24.2006	1.7099			21.7384	3.6747	32.8950	472.5599
324	24.2136	1.7108			22.8100	3.6727	32.8950	520.2959
325	24.2266	1.7117			22.4663	3.6708	32.8950	504.7338
326	24.2396	1.7126			22.0663	3.6689	32.8950	486.9217
327	24.2526	1.7135			22.4818	3.6669	32.8950	505.4292
328	24.2656	1.7144			22.3249	3.6650	32.8950	498.4027
329	24.2786	1.7153			22.4098	3.6631	32.8950	502.2003
330	24.2916	1.7162			21.7909	3.6611	32.8950	474.8420
331	24.3046	1.7171			22.3508	3.6592	32.8950	499.5563
332	24.3176	1.7180			22.2831	3.6573	32.8950	496.5385
333	24.3306	1.7189			22.1519	3.6553	32.8950	490.7058
334	24.3436	1.7198			22.7168	3.6534	32.8950	516.0514
335	24.3566	1.7207			22.7765	3.6515	32.8950	518.7686
336	24.3696	1.7216			21.7816	3.6496	32.8950	474.4383
337	24.3826	1.7225			21.6561	3.6477	32.8950	468.9882
338	24.3956	1.7234			21.5603	3.6457	32.8950	464.8449
339	24.4086	1.7243			21.9016	3.6438	32.8950	479.6803
340	24.4216	1.7252			22.4013	3.6419	32.8950	501.8178
341	24.4346	1.7261			22.0755	3.6400	32.8950	487.3283
342	24.4476	1.7270			22.3944	3.6381	32.8950	501.5092
343	24.4606	1.7280			22.4645	3.6362	32.8950	504.6554
344	24.4736	1.7289			22.4312	3.6343	32.8950	503.1598
345	24.4866	1.7298			23.0409	3.6324	32.8950	530.8823
346	24.4996	1.7307			22.7251	3.6305	32.8950	516.4294
347	24.5126	1.7316			21.9696	3.6286	32.8950	482.6624
348	24.5256	1.7325			22.0132	3.6267	32.8950	484.5822
349	24.5386	1.7334			22.1172	3.6248	32.8950	489.1707
350	24.5516	1.7343			22.3118	3.6229	32.8950	497.8165
351	24.5646	1.7352			22.1019	3.6210	32.8950	488.4939
352	24.5776	1.7361			21.8332	3.6192	32.8950	476.6900
353	24.5906	1.7370			21.8503	3.6173	32.8950	477.4339
354	24.6036	1.7379			21.7371	3.6154	32.8950	472.5026
355	24.6166	1.7388			21.8375	3.6135	32.8950	476.8750
356	24.6296	1.7397			22.0522	3.6116	32.8950	486.2982
357	24.6426	1.7406			22.2428	3.6098	32.8950	494.7413
358	24.6556	1.7415			22.2253	3.6079	32.8950	493.9649
359	24.6686	1.7424			21.8871	3.6060	32.8950	479.0437
360	24.6816	1.7433			21.6636	3.6041	32.8950	469.3137
361	24.6946	1.7442			21.8597	3.6023	32.8950	477.8475
362	24.7076	1.7451			22.2473	3.6004	32.8950	494.9429
363	24.7206	1.7460			22.3580	3.5985	32.8950	499.8781
364	24.7336	1.7469			22.4442	3.5967	32.8950	503.7425
365	24.7466	1.7478			22.7330	3.5948	32.8950	516.7875
366	24.7596	1.7487			22.4662	3.5930	32.8950	504.7298
367	24.7726	1.7496			22.5797	3.5911	32.8950	509.8425
368	24.7856	1.7506			22.5581	3.5893	32.8950	508.8669
369	24.7986	1.7515			22.0595	3.5874	32.8950	486.6232
370	24.8116	1.7524			22.5195	3.5856	32.8950	507.1281
371	24.8246	1.7533			22.8404	3.5837	32.8950	521.6850
372	24.8376	1.7542			22.4645	3.5819	32.8950	504.6529
373	24.8506	1.7551			21.8353	3.5800	32.8950	476.7801
374	24.8636	1.7560			21.9568	3.5782	32.8950	482.1031
375	24.8766	1.7569			21.8825	3.5763	32.8950	478.8438
376	24.8896	1.7578			22.0022	3.5745	32.8950	484.0949
377	24.9026	1.7587			22.2192	3.5727	32.8950	493.6930
378	24.9156	1.7596			21.6316	3.5708	32.8950	467.9265
379	24.9286	1.7605			22.2423	3.5690	32.8950	494.7178
380	24.9416	1.7614			22.9828	3.5672	32.8950	528.2111
381	24.9546	1.7623			22.4612	3.5653	32.8950	504.5076
382	24.9676	1.7632			21.9779	3.5635	32.8950	483.0273
383	24.9806	1.7641			22.4363	3.5617	32.8950	503.3871
384	24.9936	1.7650			21.9773	3.5599	32.8950	483.0036
385	25.0066	1.7659			21.6281	3.5580	32.8950	467.7728
386	25.0196	1.7668			21.3199	3.5562	32.8950	454.5397
387	25.0326	1.7677			21.4212	3.5544	32.8950	458.8699
388	25.0456	1.7686			21.6111	3.5526	32.8950	467.0396
389	25.0586	1.7695			21.4312	3.5508	32.8950	459.2974
390	25.0716	1.7704			21.2370	3.5490	32.8950	451.0112
391	25.0846	1.7713			22.3460	3.5471	32.8950	499.3423
392	25.0976	1.7722			22.9944	3.5453	32.8950	528.7403
393	25.1106	1.7731			21.9017	3.5435	32.8950	479.6863
394	25.1236	1.7740			21.3428	3.5417	32.8950	455.5133
395	25.1366	1.7749			21.8984	3.5399	32.8950	479.5404
396	25.1496	1.7758			22.2540	3.5381	32.8950	495.2421
397	25.1626	1.7768			22.2985	3.5363	32.8950	497.2216
398	25.1756	1.7777			22.0501	3.5345	32.8950	486.2090
399	25.1886	1.7786			21.7961	3.5327	32.8950	475.0694
400	25.2016	1.7795			22.2219	3.5309	32.8950	493.8110
401	25.2146	1.7804			21.5705	3.5292	32.8950	465.2852
402	25.2276	1.7813			21.0651	3.5274	32.8950	443.7404
403	25.2406	1.7822			21.8622	3.5256	32.8950	477.9551
404	25.2536	1.7831			21.7717	3.5238	32.8950	474.0052
405	25.2666	1.7840			21.8624	3.5220	32.8950	477.9656
406	25.2796	1.7849			22.0643	3.5202	32.8950	486.8332
407	25.2926	1.7858			22.2653	3.5184	32.8950	495.7439
408	25.3056	1.7867			21.3901	3.5167	32.8950	457.5351
409	25.3186	1.7876			21.8824	3.5149	32.8950	478.8408
410	25.3316	1.7885			22.0161	3.5131	32.8950	484.7089
411	25.3446	1.7894			22.1493	3.5113	32.8950	490.5911
412	25.3576	1.7903			21.6109	3.5096	32.8950	467.0298
413	25.3706	1.7912			20.8543	3.5078	32.8950	434.9037
414	25.3836	1.7921			21.5935	3.5060	32.8950	466.2793
415	25.3966	1.7930			22.1879	3.5043	32.8950	492.3041
416	25.4096	1.7939			21.5230	3.5025	32.8950	463.2392
417	25.4226	1.7948			22.0068	3.5007	32.8950	484.2973
418	25.4356	1.7957			21.9929	3.4990	32.8950	483.6880
419	25.4486	1.7966			21.4671	3.4972	32.8950	460.8356
420	25.4616	1.7975			21.6711	3.4955	32.8950	469.6383
421	25.4746	1.7984			21.9543	3.4937	32.8950	481.9916
422	25.4876	1.7993			21.2969	3.4920	32.8950	453.5598
423	25.5006	1.8002			21.5045	3.4902	32.8950	462.4430
424	25.5136	1.8011			21.0790	3.4885	32.8950	444.3227
425	25.5266	1.8020			21.3460	3.4867	32.8950	455.6518
426	25.5396	1.8029			21.3928	3.4850	32.8950	457.6509
427	25.5526	1.8038			21.6828	3.4832	32.8950	470.1427
428	25.5656	1.8047			21.8590	3.4815	32.8950	477.8159
429	25.5786	1.8056			21.6090	3.4798	32.8950	466.9479
430	25.5916	1.8065			21.4309	3.4780	32.8950	459.2833
431	25.6046	1.8074			21.5546	3.4763	32.8950	464.6007
432	25.6176	1.8083			20.9989	3.4745	32.8950	440.9545
433	25.6306	1.8093			21.5200	3.4728	32.8950	463.1104
434	25.6436	1.8102			21.7205	3.4711	32.8950	471.7781
