Nr.	Pos. [°2Th.]	Q [1/Å]	Iberechn. [cts]	Iback [cts]	Std.Abw.	d-Werte	CT [s]	Intensity [Counts]
1	20.0086	1.4170			31.1609	4.4341	32.8950	971.0000
2	20.0216	1.4179			32.2998	4.4312	32.8950	1043.2757
3	20.0346	1.4188			31.5901	4.4284	32.8950	997.9327
4	20.0476	1.4197			31.2510	4.4256	32.8950	976.6251
5	20.0606	1.4207			32.4028	4.4227	32.8950	1049.9439
6	20.0736	1.4216			31.5139	4.4199	32.8950	993.1255
7	20.0866	1.4225			31.9536	4.4171	32.8950	1021.0354
8	20.0996	1.4234			32.5896	4.4142	32.8950	1062.0828
9	20.1126	1.4243			32.2084	4.4114	32.8950	1037.3814
10	20.1256	1.4252			32.3690	4.4086	32.8950	1047.7498
11	20.1386	1.4261			31.0246	4.4058	32.8950	962.5254
12	20.1516	1.4270			32.1015	4.4030	32.8950	1030.5044
13	20.1646	1.4280			32.2627	4.4001	32.8950	1040.8809
14	20.1776	1.4289			32.5468	4.3973	32.8950	1059.2912
15	20.1906	1.4298			31.7044	4.3945	32.8950	1005.1682
16	20.2036	1.4307			31.8681	4.3917	32.8950	1015.5768
17	20.2166	1.4316			31.4839	4.3889	32.8950	991.2390
18	20.2296	1.4325			31.0010	4.3862	32.8950	961.0604
19	20.2426	1.4334			31.9771	4.3834	32.8950	1022.5333
20	20.2556	1.4343			31.3340	4.3806	32.8950	981.8196
21	20.2686	1.4352			31.4872	4.3778	32.8950	991.4435
22	20.2816	1.4361			31.8001	4.3750	32.8950	1011.2494
23	20.2946	1.4371			31.9448	4.3722	32.8950	1020.4720
24	20.3076	1.4380			31.9325	4.3695	32.8950	1019.6846
25	20.3206	1.4389			31.0016	4.3667	32.8950	961.0983
26	20.3336	1.4398			32.1673	4.3640	32.8950	1034.7370
27	20.3466	1.4407			31.9101	4.3612	32.8950	1018.2527
28	20.3596	1.4416			31.5617	4.3584	32.8950	996.1432
29	20.3726	1.4425			31.1359	4.3557	32.8950	969.4460
30	20.3856	1.4434			31.7334	4.3529	32.8950	1007.0087
31	20.3986	1.4443			32.3476	4.3502	32.8950	1046.3676
32	20.4116	1.4453			31.6056	4.3475	32.8950	998.9149
33	20.4246	1.4462			31.5785	4.3447	32.8950	997.2045
34	20.4376	1.4471			32.6575	4.3420	32.8950	1066.5131
35	20.4506	1.4480			32.5253	4.3392	32.8950	1057.8921
36	20.4636	1.4489			31.6924	4.3365	32.8950	1004.4059
37	20.4766	1.4498			32.2190	4.3338	32.8950	1038.0666
38	20.4896	1.4507			32.4024	4.3311	32.8950	1049.9124
39	20.5026	1.4516			31.6445	4.3284	32.8950	1001.3770
40	20.5156	1.4525			31.6626	4.3256	32.8950	1002.5212
41	20.5286	1.4535			31.7450	4.3229	32.8950	1007.7472
42	20.5416	1.4544			31.7322	4.3202	32.8950	1006.9319
43	20.5546	1.4553			31.9061	4.3175	32.8950	1017.9992
44	20.5676	1.4562			31.6872	4.3148	32.8950	1004.0798
45	20.5806	1.4571			31.3656	4.3121	32.8950	983.8024
46	20.5936	1.4580			32.1957	4.3094	32.8950	1036.5636
47	20.6066	1.4589			32.4934	4.3067	32.8950	1055.8213
48	20.6196	1.4598			31.9488	4.3041	32.8950	1020.7260
49	20.6326	1.4607			31.8710	4.3014	32.8950	1015.7610
50	20.6456	1.4616			31.8726	4.2987	32.8950	1015.8619
51	20.6586	1.4626			31.9858	4.2960	32.8950	1023.0932
52	20.6716	1.4635			32.2098	4.2934	32.8950	1037.4698
53	20.6846	1.4644			32.1664	4.2907	32.8950	1034.6756
54	20.6976	1.4653			31.7736	4.2880	32.8950	1009.5612
55	20.7106	1.4662			31.8360	4.2854	32.8950	1013.5308
56	20.7236	1.4671			32.2744	4.2827	32.8950	1041.6372
57	20.7366	1.4680			32.0486	4.2800	32.8950	1027.1138
58	20.7496	1.4689			31.6867	4.2774	32.8950	1004.0491
59	20.7626	1.4698			31.7114	4.2747	32.8950	1005.6127
60	20.7756	1.4708			31.9634	4.2721	32.8950	1021.6583
61	20.7886	1.4717			31.7779	4.2695	32.8950	1009.8368
62	20.8016	1.4726			31.4546	4.2668	32.8950	989.3947
63	20.8146	1.4735			31.7746	4.2642	32.8950	1009.6257
64	20.8276	1.4744			32.1773	4.2615	32.8950	1035.3766
65	20.8406	1.4753			31.7451	4.2589	32.8950	1007.7514
66	20.8536	1.4762			31.7035	4.2563	32.8950	1005.1141
67	20.8666	1.4771			32.2926	4.2537	32.8950	1042.8144
68	20.8796	1.4780			31.7643	4.2511	32.8950	1008.9719
69	20.8926	1.4789			31.7610	4.2484	32.8950	1008.7585
70	20.9056	1.4799			31.7519	4.2458	32.8950	1008.1862
71	20.9186	1.4808			31.2822	4.2432	32.8950	978.5774
72	20.9316	1.4817			31.8480	4.2406	32.8950	1014.2955
73	20.9446	1.4826			32.0334	4.2380	32.8950	1026.1382
74	20.9576	1.4835			32.3974	4.2354	32.8950	1049.5893
75	20.9706	1.4844			32.0526	4.2328	32.8950	1027.3700
76	20.9836	1.4853			31.6397	4.2302	32.8950	1001.0699
77	20.9966	1.4862			31.7030	4.2276	32.8950	1005.0819
78	21.0096	1.4871			31.5766	4.2250	32.8950	997.0795
79	21.0226	1.4880			32.1807	4.2225	32.8950	1035.5982
80	21.0356	1.4890			32.8391	4.2199	32.8950	1078.4092
81	21.0486	1.4899			32.0051	4.2173	32.8950	1024.3276
82	21.0616	1.4908			31.1304	4.2147	32.8950	969.1036
83	21.0746	1.4917			31.7003	4.2122	32.8950	1004.9097
84	21.0876	1.4926			32.5486	4.2096	32.8950	1059.4131
85	21.1006	1.4935			31.7831	4.2070	32.8950	1010.1665
86	21.1136	1.4944			31.5986	4.2045	32.8950	998.4717
87	21.1266	1.4953			30.5963	4.2019	32.8950	936.1339
88	21.1396	1.4962			31.0959	4.1993	32.8950	966.9573
89	21.1526	1.4971			31.2620	4.1968	32.8950	977.3125
90	21.1656	1.4980			31.8436	4.1942	32.8950	1014.0149
91	21.1786	1.4990			32.5205	4.1917	32.8950	1057.5847
92	21.1916	1.4999			31.4066	4.1892	32.8950	986.3773
93	21.2046	1.5008			32.3585	4.1866	32.8950	1047.0695
94	21.2176	1.5017			31.1229	4.1841	32.8950	968.6335
95	21.2306	1.5026			32.0242	4.1816	32.8950	1025.5480
96	21.2436	1.5035			32.3432	4.1790	32.8950	1046.0819
97	21.2566	1.5044			32.1299	4.1765	32.8950	1032.3288
98	21.2696	1.5053			32.5498	4.1740	32.8950	1059.4880
99	21.2826	1.5062			32.7220	4.1715	32.8950	1070.7298
100	21.2956	1.5071			32.0332	4.1689	32.8950	1026.1238
101	21.3086	1.5081			32.1377	4.1664	32.8950	1032.8291
102	21.3216	1.5090			31.7970	4.1639	32.8950	1011.0474
103	21.3346	1.5099			31.5154	4.1614	32.8950	993.2174
104	21.3476	1.5108			31.7592	4.1589	32.8950	1008.6480
105	21.3606	1.5117			31.7037	4.1564	32.8950	1005.1277
106	21.3736	1.5126			31.8976	4.1539	32.8950	1017.4561
107	21.3866	1.5135			31.2909	4.1514	32.8950	979.1223
108	21.3996	1.5144			31.4366	4.1489	32.8950	988.2598
109	21.4126	1.5153			31.5956	4.1464	32.8950	998.2839
110	21.4256	1.5162			32.0399	4.1439	32.8950	1026.5541
111	21.4386	1.5171			31.2168	4.1415	32.8950	974.4872
112	21.4516	1.5181			31.6157	4.1390	32.8950	999.5532
113	21.4646	1.5190			31.2749	4.1365	32.8950	978.1164
114	21.4776	1.5199			31.4074	4.1340	32.8950	986.4241
115	21.4906	1.5208			32.2645	4.1315	32.8950	1041.0003
116	21.5036	1.5217			32.5997	4.1291	32.8950	1062.7430
117	21.5166	1.5226			31.8043	4.1266	32.8950	1011.5122
118	21.5296	1.5235			31.7734	4.1242	32.8950	1009.5518
119	21.5426	1.5244			30.9237	4.1217	32.8950	956.2749
120	21.5556	1.5253			31.5692	4.1192	32.8950	996.6125
121	21.5686	1.5262			32.2297	4.1168	32.8950	1038.7543
122	21.5816	1.5271			31.7683	4.1143	32.8950	1009.2276
123	21.5946	1.5281			32.2286	4.1119	32.8950	1038.6845
124	21.6076	1.5290			32.1951	4.1094	32.8950	1036.5271
125	21.6206	1.5299			31.4994	4.1070	32.8950	992.2094
126	21.6336	1.5308			31.8940	4.1046	32.8950	1017.2259
127	21.6466	1.5317			31.7491	4.1021	32.8950	1008.0059
128	21.6596	1.5326			31.4509	4.0997	32.8950	989.1621
129	21.6726	1.5335			31.7317	4.0973	32.8950	1006.8983
130	21.6856	1.5344			31.4611	4.0948	32.8950	989.7992
131	21.6986	1.5353			31.2823	4.0924	32.8950	978.5798
132	21.7116	1.5362			31.8168	4.0900	32.8950	1012.3087
133	21.7246	1.5371			31.4160	4.0876	32.8950	986.9652
134	21.7376	1.5381			30.9424	4.0852	32.8950	957.4343
135	21.7506	1.5390			30.7457	4.0827	32.8950	945.2959
136	21.7636	1.5399			31.0131	4.0803	32.8950	961.8147
137	21.7766	1.5408			31.7661	4.0779	32.8950	1009.0823
138	21.7896	1.5417			32.0081	4.0755	32.8950	1024.5155
139	21.8026	1.5426			31.4014	4.0731	32.8950	986.0489
140	21.8156	1.5435			31.6092	4.0707	32.8950	999.1440
141	21.8286	1.5444			32.5719	4.0683	32.8950	1060.9288
142	21.8416	1.5453			32.0828	4.0659	32.8950	1029.3083
143	21.8546	1.5462			31.4332	4.0636	32.8950	988.0448
144	21.8676	1.5471			31.6587	4.0612	32.8950	1002.2711
145	21.8806	1.5480			31.7356	4.0588	32.8950	1007.1457
146	21.8936	1.5490			31.7341	4.0564	32.8950	1007.0514
147	21.9066	1.5499			31.9001	4.0540	32.8950	1017.6161
148	21.9196	1.5508			31.6012	4.0516	32.8950	998.6361
149	21.9326	1.5517			32.0535	4.0493	32.8950	1027.4294
150	21.9456	1.5526			32.2283	4.0469	32.8950	1038.6623
151	21.9586	1.5535			32.1649	4.0445	32.8950	1034.5827
152	21.9716	1.5544			32.3567	4.0422	32.8950	1046.9584
153	21.9846	1.5553			32.1714	4.0398	32.8950	1035.0000
154	21.9976	1.5562			31.7341	4.0375	32.8950	1007.0505
155	22.0106	1.5571			31.5126	4.0351	32.8950	993.0468
156	22.0236	1.5580			31.8035	4.0327	32.8950	1011.4620
157	22.0366	1.5589			32.3894	4.0304	32.8950	1049.0739
158	22.0496	1.5599			32.2293	4.0281	32.8950	1038.7252
159	22.0626	1.5608			30.8918	4.0257	32.8950	954.3026
160	22.0756	1.5617			31.5900	4.0234	32.8950	997.9307
161	22.0886	1.5626			32.8049	4.0210	32.8950	1076.1638
162	22.1016	1.5635			32.5726	4.0187	32.8950	1060.9749
163	22.1146	1.5644			32.1222	4.0164	32.8950	1031.8374
164	22.1276	1.5653			31.4380	4.0140	32.8950	988.3467
165	22.1406	1.5662			31.3601	4.0117	32.8950	983.4548
166	22.1536	1.5671			31.6112	4.0094	32.8950	999.2654
167	22.1666	1.5680			31.8018	4.0071	32.8950	1011.3522
168	22.1796	1.5689			32.2567	4.0047	32.8950	1040.4917
169	22.1926	1.5698			32.7973	4.0024	32.8950	1075.6653
170	22.2056	1.5708			32.4024	4.0001	32.8950	1049.9183
171	22.2186	1.5717			31.2936	3.9978	32.8950	979.2906
172	22.2316	1.5726			31.0054	3.9955	32.8950	961.3361
173	22.2446	1.5735			31.2323	3.9932	32.8950	975.4540
174	22.2576	1.5744			31.7759	3.9909	32.8950	1009.7071
175	22.2706	1.5753			32.3259	3.9886	32.8950	1044.9652
176	22.2836	1.5762			32.0710	3.9863	32.8950	1028.5522
177	22.2966	1.5771			32.6910	3.9840	32.8950	1068.7022
178	22.3096	1.5780			32.3017	3.9817	32.8950	1043.3999
179	22.3226	1.5789			31.4248	3.9794	32.8950	987.5175
180	22.3356	1.5798			31.3124	3.9771	32.8950	980.4648
181	22.3486	1.5807			32.2612	3.9748	32.8950	1040.7860
182	22.3616	1.5816			32.2617	3.9726	32.8950	1040.8163
183	22.3746	1.5826			32.2207	3.9703	32.8950	1038.1758
184	22.3876	1.5835			31.9358	3.9680	32.8950	1019.8950
185	22.4006	1.5844			32.2096	3.9657	32.8950	1037.4595
186	22.4136	1.5853			31.5779	3.9635	32.8950	997.1644
187	22.4266	1.5862			31.7083	3.9612	32.8950	1005.4137
188	22.4396	1.5871			32.2972	3.9589	32.8950	1043.1094
189	22.4526	1.5880			32.1487	3.9567	32.8950	1033.5380
190	22.4656	1.5889			32.6846	3.9544	32.8950	1068.2847
191	22.4786	1.5898			31.1990	3.9521	32.8950	973.3771
192	22.4916	1.5907			31.4422	3.9499	32.8950	988.6129
193	22.5046	1.5916			31.9958	3.9476	32.8950	1023.7287
194	22.5176	1.5925			31.3867	3.9454	32.8950	985.1249
195	22.5306	1.5934			31.7384	3.9431	32.8950	1007.3243
196	22.5436	1.5944			31.6718	3.9409	32.8950	1003.1045
197	22.5566	1.5953			32.5493	3.9386	32.8950	1059.4595
198	22.5696	1.5962			31.8641	3.9364	32.8950	1015.3204
199	22.5826	1.5971			31.6542	3.9342	32.8950	1001.9907
200	22.5956	1.5980			32.0705	3.9319	32.8950	1028.5162
201	22.6086	1.5989			31.7915	3.9297	32.8950	1010.6993
202	22.6216	1.5998			32.4776	3.9275	32.8950	1054.7922
203	22.6346	1.6007			31.9086	3.9253	32.8950	1018.1593
204	22.6476	1.6016			32.2442	3.9230	32.8950	1039.6870
205	22.6606	1.6025			31.7765	3.9208	32.8950	1009.7487
206	22.6736	1.6034			32.1576	3.9186	32.8950	1034.1141
207	22.6866	1.6043			32.0076	3.9164	32.8950	1024.4839
208	22.6996	1.6052			32.1916	3.9142	32.8950	1036.2991
209	22.7126	1.6062			32.5782	3.9119	32.8950	1061.3402
210	22.7256	1.6071			32.3756	3.9097	32.8950	1048.1802
211	22.7386	1.6080			32.1158	3.9075	32.8950	1031.4226
212	22.7516	1.6089			32.6397	3.9053	32.8950	1065.3493
213	22.7646	1.6098			32.3233	3.9031	32.8950	1044.7953
214	22.7776	1.6107			31.4735	3.9009	32.8950	990.5802
215	22.7906	1.6116			32.2778	3.8987	32.8950	1041.8574
216	22.8036	1.6125			31.7553	3.8965	32.8950	1008.3982
217	22.8166	1.6134			32.7191	3.8944	32.8950	1070.5426
218	22.8296	1.6143			32.3748	3.8922	32.8950	1048.1256
219	22.8426	1.6152			31.7968	3.8900	32.8950	1011.0333
220	22.8556	1.6161			31.7408	3.8878	32.8950	1007.4810
221	22.8686	1.6170			31.8133	3.8856	32.8950	1012.0855
222	22.8816	1.6179			32.1054	3.8834	32.8950	1030.7578
223	22.8946	1.6189			33.1839	3.8813	32.8950	1101.1716
224	22.9076	1.6198			32.6864	3.8791	32.8950	1068.3985
225	22.9206	1.6207			31.7546	3.8769	32.8950	1008.3558
226	22.9336	1.6216			32.0505	3.8747	32.8950	1027.2342
227	22.9466	1.6225			32.1200	3.8726	32.8950	1031.6971
228	22.9596	1.6234			33.0349	3.8704	32.8950	1091.3062
229	22.9726	1.6243			33.1136	3.8683	32.8950	1096.5080
230	22.9856	1.6252			32.0915	3.8661	32.8950	1029.8655
231	22.9986	1.6261			31.7220	3.8639	32.8950	1006.2821
232	23.0116	1.6270			31.9399	3.8618	32.8950	1020.1589
233	23.0246	1.6279			31.7796	3.8596	32.8950	1009.9454
234	23.0376	1.6288			31.7136	3.8575	32.8950	1005.7524
235	23.0506	1.6297			32.3890	3.8553	32.8950	1049.0472
236	23.0636	1.6306			32.8790	3.8532	32.8950	1081.0286
237	23.0766	1.6315			32.1713	3.8511	32.8950	1034.9915
238	23.0896	1.6325			31.5852	3.8489	32.8950	997.6254
239	23.1026	1.6334			32.1283	3.8468	32.8950	1032.2250
240	23.1156	1.6343			32.3061	3.8447	32.8950	1043.6858
241	23.1286	1.6352			32.6319	3.8425	32.8950	1064.8391
242	23.1416	1.6361			32.7640	3.8404	32.8950	1073.4779
243	23.1546	1.6370			32.2282	3.8383	32.8950	1038.6587
244	23.1676	1.6379			31.9218	3.8361	32.8950	1019.0000
245	23.1806	1.6388			32.0846	3.8340	32.8950	1029.4212
246	23.1936	1.6397			32.0342	3.8319	32.8950	1026.1883
247	23.2066	1.6406			32.0983	3.8298	32.8950	1030.3005
248	23.2196	1.6415			31.9668	3.8277	32.8950	1021.8767
249	23.2326	1.6424			31.8351	3.8256	32.8950	1013.4712
250	23.2456	1.6433			32.0872	3.8234	32.8950	1029.5869
251	23.2586	1.6442			31.9177	3.8213	32.8950	1018.7425
252	23.2716	1.6451			31.7675	3.8192	32.8950	1009.1710
253	23.2846	1.6461			31.7413	3.8171	32.8950	1007.5088
254	23.2976	1.6470			31.7763	3.8150	32.8950	1009.7311
255	23.3106	1.6479			31.6148	3.8129	32.8950	999.4930
256	23.3236	1.6488			31.6351	3.8108	32.8950	1000.7793
257	23.3366	1.6497			32.4086	3.8087	32.8950	1050.3154
258	23.3496	1.6506			32.4808	3.8066	32.8950	1055.0013
259	23.3626	1.6515			32.5890	3.8046	32.8950	1062.0430
260	23.3756	1.6524			32.7071	3.8025	32.8950	1069.7516
261	23.3886	1.6533			32.2268	3.8004	32.8950	1038.5636
262	23.4016	1.6542			32.2295	3.7983	32.8950	1038.7430
263	23.4146	1.6551			32.0188	3.7962	32.8950	1025.2011
264	23.4276	1.6560			32.2109	3.7941	32.8950	1037.5417
265	23.4406	1.6569			32.1474	3.7921	32.8950	1033.4524
266	23.4536	1.6578			31.5230	3.7900	32.8950	993.7000
267	23.4666	1.6587			31.4390	3.7879	32.8950	988.4100
268	23.4796	1.6596			31.9554	3.7859	32.8950	1021.1491
269	23.4926	1.6605			32.7494	3.7838	32.8950	1072.5206
270	23.5056	1.6615			32.7180	3.7817	32.8950	1070.4696
271	23.5186	1.6624			32.5423	3.7797	32.8950	1058.9992
272	23.5316	1.6633			33.0394	3.7776	32.8950	1091.6040
273	23.5446	1.6642			32.1538	3.7756	32.8950	1033.8694
274	23.5576	1.6651			31.7354	3.7735	32.8950	1007.1373
275	23.5706	1.6660			31.7220	3.7715	32.8950	1006.2837
276	23.5836	1.6669			32.0460	3.7694	32.8950	1026.9489
277	23.5966	1.6678			31.0661	3.7674	32.8950	965.1048
278	23.6096	1.6687			31.5443	3.7653	32.8950	995.0426
279	23.6226	1.6696			31.9429	3.7633	32.8950	1020.3488
280	23.6356	1.6705			32.2996	3.7612	32.8950	1043.2671
281	23.6486	1.6714			32.6227	3.7592	32.8950	1064.2428
282	23.6616	1.6723			32.2089	3.7572	32.8950	1037.4141
283	23.6746	1.6732			32.3859	3.7551	32.8950	1048.8472
284	23.6876	1.6741			31.4306	3.7531	32.8950	987.8798
285	23.7006	1.6750			31.7635	3.7511	32.8950	1008.9212
286	23.7136	1.6759			32.2498	3.7490	32.8950	1040.0486
287	23.7266	1.6769			31.6881	3.7470	32.8950	1004.1377
288	23.7396	1.6778			32.2551	3.7450	32.8950	1040.3908
289	23.7526	1.6787			32.1582	3.7430	32.8950	1034.1525
290	23.7656	1.6796			31.9423	3.7409	32.8950	1020.3113
291	23.7786	1.6805			32.2629	3.7389	32.8950	1040.8972
292	23.7916	1.6814			32.2941	3.7369	32.8950	1042.9096
293	23.8046	1.6823			33.2999	3.7349	32.8950	1108.8830
294	23.8176	1.6832			31.6848	3.7329	32.8950	1003.9276
295	23.8306	1.6841			31.8225	3.7309	32.8950	1012.6686
296	23.8436	1.6850			31.7613	3.7289	32.8950	1008.7812
297	23.8566	1.6859			31.7522	3.7269	32.8950	1008.2049
298	23.8696	1.6868			32.2580	3.7249	32.8950	1040.5754
299	23.8826	1.6877			32.1282	3.7229	32.8950	1032.2232
300	23.8956	1.6886			31.8507	3.7209	32.8950	1014.4683
301	23.9086	1.6895			31.6169	3.7189	32.8950	999.6293
302	23.9216	1.6904			32.0354	3.7169	32.8950	1026.2677
303	23.9346	1.6913			32.3415	3.7149	32.8950	1045.9758
304	23.9476	1.6922			32.2342	3.7129	32.8950	1039.0452
305	23.9606	1.6932			32.3857	3.7109	32.8950	1048.8362
306	23.9736	1.6941			32.0255	3.7090	32.8950	1025.6313
307	23.9866	1.6950			32.1658	3.7070	32.8950	1034.6377
308	23.9996	1.6959			32.0377	3.7050	32.8950	1026.4153
309	24.0126	1.6968			31.8243	3.7030	32.8950	1012.7850
310	24.0256	1.6977			32.9654	3.7010	32.8950	1086.7206
311	24.0386	1.6986			31.6309	3.6991	32.8950	1000.5156
312	24.0516	1.6995			31.5264	3.6971	32.8950	993.9142
313	24.0646	1.7004			32.1244	3.6951	32.8950	1031.9781
314	24.0776	1.7013			32.9422	3.6932	32.8950	1085.1875
315	24.0906	1.7022			32.8558	3.6912	32.8950	1079.5029
316	24.1036	1.7031			31.9419	3.6892	32.8950	1020.2847
317	24.1166	1.7040			32.5640	3.6873	32.8950	1060.4149
318	24.1296	1.7049			32.2989	3.6853	32.8950	1043.2158
319	24.1426	1.7058			32.6113	3.6834	32.8950	1063.4965
320	24.1556	1.7067			32.3207	3.6814	32.8950	1044.6260
321	24.1686	1.7076			32.3001	3.6795	32.8950	1043.2994
322	24.1816	1.7085			32.5747	3.6775	32.8950	1061.1137
323	24.1946	1.7094			32.3245	3.6756	32.8950	1044.8746
324	24.2076	1.7103			32.3106	3.6736	32.8950	1043.9755
325	24.2206	1.7113			31.9846	3.6717	32.8950	1023.0152
326	24.2336	1.7122			31.8661	3.6698	32.8950	1015.4495
327	24.2466	1.7131			31.3627	3.6678	32.8950	983.6215
328	24.2596	1.7140			32.5594	3.6659	32.8950	1060.1163
329	24.2726	1.7149			32.6897	3.6639	32.8950	1068.6174
330	24.2856	1.7158			32.8469	3.6620	32.8950	1078.9179
331	24.2986	1.7167			32.7958	3.6601	32.8950	1075.5667
332	24.3116	1.7176			32.7960	3.6582	32.8950	1075.5786
333	24.3246	1.7185			32.2974	3.6562	32.8950	1043.1219
334	24.3376	1.7194			32.3265	3.6543	32.8950	1045.0051
335	24.3506	1.7203			32.5823	3.6524	32.8950	1061.6033
336	24.3636	1.7212			32.8561	3.6505	32.8950	1079.5206
337	24.3766	1.7221			32.6805	3.6485	32.8950	1068.0152
338	24.3896	1.7230			32.8433	3.6466	32.8950	1078.6855
339	24.4026	1.7239			31.7931	3.6447	32.8950	1010.8025
340	24.4156	1.7248			31.9502	3.6428	32.8950	1020.8161
341	24.4286	1.7257			31.9716	3.6409	32.8950	1022.1849
342	24.4416	1.7266			32.3371	3.6390	32.8950	1045.6886
343	24.4546	1.7275			32.4189	3.6371	32.8950	1050.9831
344	24.4676	1.7284			31.7798	3.6352	32.8950	1009.9575
345	24.4806	1.7293			31.4522	3.6333	32.8950	989.2398
346	24.4936	1.7302			32.2208	3.6314	32.8950	1038.1820
347	24.5066	1.7312			32.7958	3.6295	32.8950	1075.5669
348	24.5196	1.7321			32.2718	3.6276	32.8950	1041.4685
349	24.5326	1.7330			32.3123	3.6257	32.8950	1044.0871
350	24.5456	1.7339			32.6956	3.6238	32.8950	1069.0000
351	24.5586	1.7348			32.7680	3.6219	32.8950	1073.7447
352	24.5716	1.7357			32.8565	3.6200	32.8950	1079.5518
353	24.5846	1.7366			32.6540	3.6181	32.8950	1066.2869
354	24.5976	1.7375			32.3039	3.6163	32.8950	1043.5438
355	24.6106	1.7384			32.2395	3.6144	32.8950	1039.3875
356	24.6236	1.7393			32.7806	3.6125	32.8950	1074.5652
357	24.6366	1.7402			33.1811	3.6106	32.8950	1100.9851
358	24.6496	1.7411			32.4174	3.6088	32.8950	1050.8882
359	24.6626	1.7420			31.5819	3.6069	32.8950	997.4175
360	24.6756	1.7429			31.9603	3.6050	32.8950	1021.4630
361	24.6886	1.7438			32.4742	3.6031	32.8950	1054.5762
362	24.7016	1.7447			31.9621	3.6013	32.8950	1021.5728
363	24.7146	1.7456			31.5769	3.5994	32.8950	997.1006
364	24.7276	1.7465			31.6084	3.5975	32.8950	999.0898
365	24.7406	1.7474			31.3339	3.5957	32.8950	981.8133
366	24.7536	1.7483			32.1936	3.5938	32.8950	1036.4306
367	24.7666	1.7492			32.9545	3.5920	32.8950	1085.9997
368	24.7796	1.7501			32.8102	3.5901	32.8950	1076.5096
369	24.7926	1.7510			32.7404	3.5883	32.8950	1071.9366
370	24.8056	1.7519			32.5641	3.5864	32.8950	1060.4187
371	24.8186	1.7528			32.4082	3.5846	32.8950	1050.2889
372	24.8316	1.7538			31.9592	3.5827	32.8950	1021.3906
373	24.8446	1.7547			32.5938	3.5809	32.8950	1062.3561
374	24.8576	1.7556			33.2183	3.5790	32.8950	1103.4541
375	24.8706	1.7565			33.3058	3.5772	32.8950	1109.2739
376	24.8836	1.7574			32.6041	3.5753	32.8950	1063.0273
377	24.8966	1.7583			33.1500	3.5735	32.8950	1098.9236
378	24.9096	1.7592			32.6910	3.5717	32.8950	1068.7027
379	24.9226	1.7601			32.4189	3.5698	32.8950	1050.9848
380	24.9356	1.7610			32.6222	3.5680	32.8950	1064.2111
381	24.9486	1.7619			32.6389	3.5662	32.8950	1065.2962
382	24.9616	1.7628			33.2293	3.5643	32.8950	1104.1887
383	24.9746	1.7637			32.5730	3.5625	32.8950	1061.0001
384	24.9876	1.7646			33.2506	3.5607	32.8950	1105.6053
385	25.0006	1.7655			32.7480	3.5589	32.8950	1072.4336
386	25.0136	1.7664			31.8420	3.5571	32.8950	1013.9161
387	25.0266	1.7673			32.4561	3.5552	32.8950	1053.3998
388	25.0396	1.7682			32.6766	3.5534	32.8950	1067.7591
389	25.0526	1.7691			32.4221	3.5516	32.8950	1051.1953
390	25.0656	1.7700			32.0766	3.5498	32.8950	1028.9078
391	25.0786	1.7709			32.4119	3.5480	32.8950	1050.5304
392	25.0916	1.7718			31.7674	3.5462	32.8950	1009.1677
393	25.1046	1.7727			33.2960	3.5444	32.8950	1108.6230
394	25.1176	1.7736			32.0131	3.5426	32.8950	1024.8416
395	25.1306	1.7745			33.0319	3.5408	32.8950	1091.1037
396	25.1436	1.7754			32.4383	3.5390	32.8950	1052.2421
397	25.1566	1.7763			32.4851	3.5372	32.8950	1055.2831
398	25.1696	1.7772			32.5479	3.5354	32.8950	1059.3651
399	25.1826	1.7781			32.6140	3.5336	32.8950	1063.6760
400	25.1956	1.7790			32.2176	3.5318	32.8950	1037.9750
401	25.2086	1.7799			31.8482	3.5300	32.8950	1014.3108
402	25.2216	1.7809			32.0053	3.5282	32.8950	1024.3385
403	25.2346	1.7818			32.2668	3.5264	32.8950	1041.1458
404	25.2476	1.7827			33.7926	3.5246	32.8950	1141.9423
405	25.2606	1.7836			33.1418	3.5228	32.8950	1098.3789
406	25.2736	1.7845			32.9281	3.5210	32.8950	1084.2595
407	25.2866	1.7854			32.5979	3.5193	32.8950	1062.6260
408	25.2996	1.7863			33.1877	3.5175	32.8950	1101.4265
409	25.3126	1.7872			32.9670	3.5157	32.8950	1086.8211
410	25.3256	1.7881			33.3098	3.5139	32.8950	1109.5444
411	25.3386	1.7890			33.1073	3.5122	32.8950	1096.0903
412	25.3516	1.7899			33.6297	3.5104	32.8950	1130.9554
413	25.3646	1.7908			33.2250	3.5086	32.8950	1103.9037
414	25.3776	1.7917			32.6883	3.5069	32.8950	1068.5248
415	25.3906	1.7926			32.4424	3.5051	32.8950	1052.5097
416	25.4036	1.7935			33.6214	3.5033	32.8950	1130.4019
417	25.4166	1.7944			32.7161	3.5016	32.8950	1070.3420
418	25.4296	1.7953			32.9395	3.4998	32.8950	1085.0096
419	25.4426	1.7962			32.6363	3.4980	32.8950	1065.1307
420	25.4556	1.7971			33.1245	3.4963	32.8950	1097.2298
421	25.4686	1.7980			33.2140	3.4945	32.8950	1103.1674
422	25.4816	1.7989			32.9253	3.4928	32.8950	1084.0777
423	25.4946	1.7998			33.2445	3.4910	32.8950	1105.1964
424	25.5076	1.8007			33.0656	3.4893	32.8950	1093.3370
